OrderID,Date,Month,Year,Quarter,Product,Category,UnitPrice,Quantity,Discount_Pct,Discount_Amt,Revenue,Margin_Pct,Profit,Region,City,Channel,Segment,Returned,CustomerID
ORD-105931,27-01-26,January,2026,Q1,TabMax 12,Electronics,32999,5,5,8249.75,156745.25,31.5,49374.75,East India,Kolkata,Partner,Retail,0,CUST-4112
ORD-105932,29-01-26,January,2026,Q1,Winter Jacket,Apparel,4599,2,0,0,9198,23.7,2179.93,South India,Mysuru,Online,SMB,0,CUST-5631
ORD-105933,20-02-26,February,2026,Q1,Sanitizer 500ml,FMCG,199,1,15,29.85,169.15,38.3,64.78,North India,Agra,Online,Retail,0,CUST-7877
ORD-105934,09-01-26,January,2026,Q1,Sanitizer 500ml,FMCG,199,1,15,29.85,169.15,37.1,62.75,East India,Kolkata,Online,SMB,0,CUST-3520
ORD-105935,02-02-26,February,2026,Q1,Office Chair,Furniture,8999,3,0,0,26997,27.9,7532.16,West India,Nashik,Online,SMB,0,CUST-4347
ORD-105936,01-04-26,April,2026,Q2,SmartWatch S5,Electronics,12999,3,0,0,38997,44.3,17275.67,North India,Gurugram,Partner,Retail,0,CUST-4445
ORD-105937,04-02-26,February,2026,Q1,SmartWatch S5,Electronics,12999,2,20,5199.6,20798.4,26.7,5553.17,South India,Kochi,Offline,Retail,0,CUST-1091
ORD-105938,27-03-26,March,2026,Q1,LapBook Air,Electronics,54999,5,15,41249.25,233745.75,41.6,97238.23,West India,Ahmedabad,Partner,New/Trial,0,CUST-9263
ORD-105939,26-01-26,January,2026,Q1,SmartWatch S5,Electronics,12999,4,0,0,51996,28.6,14870.86,South India,Chennai,Online,SMB,0,CUST-1680
ORD-105940,28-01-26,January,2026,Q1,Study Table,Furniture,5999,2,0,0,11998,32.7,3923.35,South India,Bengaluru,Online,Retail,0,CUST-4075
ORD-105941,09-04-26,April,2026,Q2,Winter Jacket,Apparel,4599,5,5,1149.75,21845.25,39.5,8628.87,North India,Noida,Offline,New/Trial,1,CUST-9797
ORD-105942,04-04-26,April,2026,Q2,Instant Noodles Pack,FMCG,120,1,5,6,114,45.5,51.87,North India,Agra,Online,Retail,0,CUST-3530
ORD-105943,02-03-26,March,2026,Q1,Study Table,Furniture,5999,4,20,4799.2,19196.8,32.9,6315.75,South India,Coimbatore,Offline,Retail,0,CUST-7422
ORD-105944,06-04-26,April,2026,Q2,LapBook Air,Electronics,54999,4,10,21999.6,197996.4,43.8,86722.42,North India,Jaipur,Online,New/Trial,0,CUST-6209
ORD-105945,10-04-26,April,2026,Q2,Cotton Slim Fit Shirt,Apparel,1299,3,0,0,3897,24.1,939.18,West India,Mumbai,Online,New/Trial,0,CUST-6475
ORD-105946,18-02-26,February,2026,Q1,Face Wash 200ml,FMCG,299,1,0,0,299,29,86.71,South India,Mysuru,Offline,Retail,0,CUST-3136
ORD-105947,19-03-26,March,2026,Q1,TabMax 12,Electronics,32999,3,0,0,98997,44.1,43657.68,West India,Nashik,Offline,SMB,0,CUST-6316
ORD-105948,22-03-26,March,2026,Q1,Cotton Slim Fit Shirt,Apparel,1299,3,0,0,3897,47.1,1835.49,North India,Lucknow,Online,Retail,0,CUST-9212
ORD-105949,11-02-26,February,2026,Q1,Instant Noodles Pack,FMCG,120,1,5,6,114,36.9,42.07,North India,Lucknow,Partner,Retail,0,CUST-9989
ORD-105950,02-03-26,March,2026,Q1,Study Table,Furniture,5999,5,20,5999,23996,45.1,10822.2,South India,Mysuru,Offline,Retail,0,CUST-1018
ORD-105951,20-02-26,February,2026,Q1,SmartWatch S5,Electronics,12999,5,15,9749.25,55245.75,31.5,17402.41,North India,Agra,Offline,New/Trial,0,CUST-6658
ORD-105952,28-03-26,March,2026,Q1,TabMax 12,Electronics,32999,2,0,0,65998,42.7,28181.15,North India,Lucknow,Online,Retail,0,CUST-9171
ORD-105953,25-01-26,January,2026,Q1,SmartWatch S5,Electronics,12999,1,0,0,12999,47.2,6135.53,South India,Mysuru,Partner,Retail,0,CUST-4323
ORD-105954,19-02-26,February,2026,Q1,Sanitizer 500ml,FMCG,199,2,0,0,398,28.1,111.84,South India,Hyderabad,Online,Retail,0,CUST-3362
ORD-105955,31-03-26,March,2026,Q1,Sanitizer 500ml,FMCG,199,2,0,0,398,25.6,101.89,South India,Bengaluru,Offline,SMB,0,CUST-9343
ORD-105956,03-02-26,February,2026,Q1,Galaxy Pro X1,Electronics,24999,2,0,0,49998,24.5,12249.51,North India,Delhi,Online,Retail,0,CUST-2836
ORD-105957,12-01-26,January,2026,Q1,Instant Noodles Pack,FMCG,120,3,0,0,360,25.8,92.88,North India,Gurugram,Online,New/Trial,0,CUST-7678
ORD-105958,31-03-26,March,2026,Q1,AirBuds Ultra,Electronics,5999,1,0,0,5999,34.9,2093.65,North India,Chandigarh,Online,New/Trial,0,CUST-8897
ORD-105959,04-03-26,March,2026,Q1,Sofa 3-Seater,Furniture,24999,3,0,0,74997,40.3,30223.79,West India,Surat,Online,New/Trial,0,CUST-7451
ORD-105960,02-01-26,January,2026,Q1,Sanitizer 500ml,FMCG,199,2,15,59.7,338.3,26.6,89.99,North India,Agra,Online,Retail,0,CUST-5888
ORD-105961,02-01-26,January,2026,Q1,Sports Backpack,Apparel,1599,5,0,0,7995,46.8,3741.66,North India,Delhi,Online,SMB,1,CUST-4362
ORD-105962,25-03-26,March,2026,Q1,Sports Backpack,Apparel,1599,1,0,0,1599,26.1,417.34,North India,Delhi,Online,Retail,0,CUST-4912
ORD-105963,11-01-26,January,2026,Q1,Cotton Slim Fit Shirt,Apparel,1299,4,5,259.8,4936.2,31,1530.22,South India,Kochi,Online,Retail,0,CUST-9218
ORD-105964,09-04-26,April,2026,Q2,Running Shoes Pro,Apparel,3499,5,0,0,17495,35.6,6228.22,South India,Chennai,Offline,SMB,0,CUST-9313
ORD-105965,15-02-26,February,2026,Q1,Running Shoes Pro,Apparel,3499,1,15,524.85,2974.15,35.7,1061.77,North India,Lucknow,Partner,Retail,0,CUST-1544
ORD-105966,09-01-26,January,2026,Q1,Sports Backpack,Apparel,1599,2,5,159.9,3038.1,40.1,1218.28,South India,Mysuru,Online,New/Trial,0,CUST-3120
ORD-105967,04-02-26,February,2026,Q1,Face Wash 200ml,FMCG,299,4,0,0,1196,26.1,312.16,South India,Chennai,Online,New/Trial,0,CUST-9325
ORD-105968,08-03-26,March,2026,Q1,Cotton Slim Fit Shirt,Apparel,1299,4,20,1039.2,4156.8,36.9,1533.86,North India,Jaipur,Online,SMB,0,CUST-5999
ORD-105969,02-04-26,April,2026,Q2,Sanitizer 500ml,FMCG,199,4,0,0,796,28.6,227.66,West India,Surat,Online,SMB,0,CUST-3698
ORD-105970,19-03-26,March,2026,Q1,Cotton Slim Fit Shirt,Apparel,1299,1,5,64.95,1234.05,23.9,294.94,West India,Pune,Online,Retail,0,CUST-5728
ORD-105971,21-02-26,February,2026,Q1,Galaxy Pro X1,Electronics,24999,4,0,0,99996,46,45998.16,South India,Mysuru,Offline,SMB,0,CUST-7003
ORD-105972,03-04-26,April,2026,Q2,Hair Oil 500ml,FMCG,249,4,15,149.4,846.6,37.2,314.94,West India,Nashik,Online,Retail,0,CUST-4644
ORD-105973,22-03-26,March,2026,Q1,Study Table,Furniture,5999,1,0,0,5999,30.3,1817.7,West India,Mumbai,Online,Retail,0,CUST-2365
ORD-105974,18-03-26,March,2026,Q1,Sanitizer 500ml,FMCG,199,1,0,0,199,25.8,51.34,North India,Agra,Online,Retail,0,CUST-3399
ORD-105975,30-03-26,March,2026,Q1,Hair Oil 500ml,FMCG,249,1,0,0,249,32.5,80.92,North India,Noida,Online,New/Trial,0,CUST-1443
ORD-105976,26-02-26,February,2026,Q1,Cotton Slim Fit Shirt,Apparel,1299,1,0,0,1299,42.2,548.18,North India,Agra,Partner,New/Trial,0,CUST-4568
ORD-105977,20-03-26,March,2026,Q1,Office Chair,Furniture,8999,4,20,7199.2,28796.8,40.8,11749.09,West India,Pune,Online,Retail,0,CUST-9076
ORD-105978,02-03-26,March,2026,Q1,Office Chair,Furniture,8999,3,0,0,26997,34.5,9313.97,East India,Bhubaneswar,Online,Retail,0,CUST-2181
ORD-105979,23-01-26,January,2026,Q1,Bookshelf 5-Tier,Furniture,3499,1,0,0,3499,41.6,1455.58,West India,Nashik,Online,New/Trial,0,CUST-7990
ORD-105980,14-01-26,January,2026,Q1,Cotton Slim Fit Shirt,Apparel,1299,5,5,324.75,6170.25,33.7,2079.37,North India,Chandigarh,Offline,New/Trial,0,CUST-5695
ORD-105981,26-03-26,March,2026,Q1,Study Table,Furniture,5999,5,0,0,29995,26.6,7978.67,North India,Gurugram,Offline,Enterprise,0,CUST-7581
ORD-105982,12-01-26,January,2026,Q1,Galaxy Pro X1,Electronics,24999,2,0,0,49998,30.4,15199.39,North India,Delhi,Offline,Retail,0,CUST-7434
ORD-105983,06-03-26,March,2026,Q1,Winter Jacket,Apparel,4599,4,0,0,18396,46.5,8554.14,South India,Bengaluru,Online,SMB,0,CUST-7416
ORD-105984,20-03-26,March,2026,Q1,Running Shoes Pro,Apparel,3499,4,0,0,13996,23.8,3331.05,West India,Nashik,Offline,Retail,0,CUST-6509
ORD-105985,03-02-26,February,2026,Q1,LapBook Air,Electronics,54999,5,5,13749.75,261245.25,44.9,117299.12,South India,Chennai,Online,Retail,0,CUST-8921
ORD-105986,01-01-26,January,2026,Q1,LapBook Air,Electronics,54999,1,15,8249.85,46749.15,25.9,12108.03,South India,Mysuru,Online,SMB,0,CUST-7230
ORD-105987,17-01-26,January,2026,Q1,Office Chair,Furniture,8999,5,0,0,44995,27.4,12328.63,East India,Guwahati,Online,SMB,0,CUST-6423
ORD-105988,19-02-26,February,2026,Q1,TabMax 12,Electronics,32999,1,0,0,32999,37.3,12308.63,East India,Patna,Online,SMB,0,CUST-6888
ORD-105989,11-03-26,March,2026,Q1,Sofa 3-Seater,Furniture,24999,5,0,0,124995,25.6,31998.72,West India,Pune,Offline,Retail,0,CUST-1786
ORD-105990,13-02-26,February,2026,Q1,SmartWatch S5,Electronics,12999,1,15,1949.85,11049.15,32.4,3579.92,North India,Jaipur,Online,SMB,0,CUST-7675
ORD-105991,02-01-26,January,2026,Q1,Protein Powder 1kg,FMCG,1899,3,0,0,5697,37.1,2113.59,South India,Bengaluru,Offline,Retail,1,CUST-9255
ORD-105992,11-01-26,January,2026,Q1,Instant Noodles Pack,FMCG,120,3,20,72,288,34.7,99.94,East India,Ranchi,Online,SMB,0,CUST-2758
ORD-105993,22-02-26,February,2026,Q1,Bookshelf 5-Tier,Furniture,3499,2,20,1399.6,5598.4,36,2015.42,West India,Surat,Partner,New/Trial,0,CUST-3980
ORD-105994,09-03-26,March,2026,Q1,AirBuds Ultra,Electronics,5999,4,20,4799.2,19196.8,39.1,7505.95,North India,Lucknow,Offline,New/Trial,0,CUST-2548
ORD-105995,02-04-26,April,2026,Q2,Office Chair,Furniture,8999,5,15,6749.25,38245.75,26.9,10288.11,South India,Hyderabad,Partner,Retail,0,CUST-2420
ORD-105996,05-04-26,April,2026,Q2,AirBuds Ultra,Electronics,5999,4,20,4799.2,19196.8,38.6,7409.96,North India,Lucknow,Online,New/Trial,0,CUST-5667
ORD-105997,17-03-26,March,2026,Q1,Running Shoes Pro,Apparel,3499,3,15,1574.55,8922.45,25.7,2293.07,North India,Chandigarh,Online,SMB,0,CUST-8629
ORD-105998,12-03-26,March,2026,Q1,Winter Jacket,Apparel,4599,1,0,0,4599,42,1931.58,West India,Surat,Online,New/Trial,0,CUST-7536
ORD-105999,13-03-26,March,2026,Q1,AirBuds Ultra,Electronics,5999,1,0,0,5999,33.4,2003.67,West India,Mumbai,Offline,Retail,0,CUST-8009
ORD-106000,23-02-26,February,2026,Q1,Galaxy Pro X1,Electronics,24999,5,0,0,124995,39.6,49498.02,West India,Nashik,Partner,Retail,0,CUST-2571
ORD-106001,06-02-26,February,2026,Q1,Office Chair,Furniture,8999,1,0,0,8999,33.9,3050.66,North India,Agra,Online,Retail,0,CUST-3192
ORD-106002,05-03-26,March,2026,Q1,Running Shoes Pro,Apparel,3499,5,20,3499,13996,44.6,6242.22,North India,Jaipur,Offline,Retail,0,CUST-7110
ORD-106003,20-01-26,January,2026,Q1,LapBook Air,Electronics,54999,5,15,41249.25,233745.75,36.2,84615.96,South India,Hyderabad,Offline,Retail,0,CUST-7942
ORD-106004,13-03-26,March,2026,Q1,Sports Backpack,Apparel,1599,4,10,639.6,5756.4,29.1,1675.11,West India,Pune,Offline,Enterprise,0,CUST-7125
ORD-106005,01-03-26,March,2026,Q1,Sofa 3-Seater,Furniture,24999,4,0,0,99996,36.4,36398.54,South India,Hyderabad,Partner,New/Trial,0,CUST-7949
ORD-106006,02-04-26,April,2026,Q2,Sanitizer 500ml,FMCG,199,5,0,0,995,30.9,307.45,South India,Mysuru,Partner,Retail,0,CUST-4081
ORD-106007,25-03-26,March,2026,Q1,Galaxy Pro X1,Electronics,24999,4,20,19999.2,79996.8,47.1,37678.49,North India,Jaipur,Offline,New/Trial,0,CUST-2479
ORD-106008,20-02-26,February,2026,Q1,Wardrobe 4-Door,Furniture,18999,5,5,4749.75,90245.25,32.2,29058.97,North India,Lucknow,Online,New/Trial,0,CUST-7281
ORD-106009,16-02-26,February,2026,Q1,Sofa 3-Seater,Furniture,24999,5,20,24999,99996,43.9,43898.24,East India,Patna,Partner,Retail,0,CUST-8902
ORD-106010,15-02-26,February,2026,Q1,Formal Trousers,Apparel,1899,5,15,1424.25,8070.75,38.1,3074.96,North India,Lucknow,Online,New/Trial,0,CUST-6639
ORD-106011,15-01-26,January,2026,Q1,AirBuds Ultra,Electronics,5999,3,20,3599.4,14397.6,29.3,4218.5,West India,Ahmedabad,Online,SMB,0,CUST-3496
ORD-106012,16-01-26,January,2026,Q1,SmartWatch S5,Electronics,12999,4,10,5199.6,46796.4,32.8,15349.22,South India,Kochi,Offline,New/Trial,1,CUST-8871
ORD-106013,21-01-26,January,2026,Q1,Sanitizer 500ml,FMCG,199,2,0,0,398,26.6,105.87,West India,Nagpur,Offline,New/Trial,0,CUST-7214
ORD-106014,27-01-26,January,2026,Q1,Office Chair,Furniture,8999,3,0,0,26997,32.9,8882.01,North India,Lucknow,Online,Retail,0,CUST-2168
ORD-106015,07-04-26,April,2026,Q2,TabMax 12,Electronics,32999,5,5,8249.75,156745.25,26.1,40910.51,West India,Mumbai,Online,Retail,0,CUST-7069
ORD-106016,24-02-26,February,2026,Q1,Sofa 3-Seater,Furniture,24999,1,0,0,24999,26.1,6524.74,North India,Gurugram,Offline,Retail,0,CUST-9896
ORD-106017,28-01-26,January,2026,Q1,Sofa 3-Seater,Furniture,24999,4,0,0,99996,32.1,32098.72,West India,Ahmedabad,Offline,Retail,0,CUST-2761
ORD-106018,14-02-26,February,2026,Q1,SmartWatch S5,Electronics,12999,2,10,2599.8,23398.2,30.6,7159.85,North India,Chandigarh,Offline,Retail,0,CUST-1517
ORD-106019,03-02-26,February,2026,Q1,Instant Noodles Pack,FMCG,120,5,20,120,480,42.8,205.44,South India,Coimbatore,Offline,New/Trial,0,CUST-3458
ORD-106020,20-01-26,January,2026,Q1,TabMax 12,Electronics,32999,3,15,14849.55,84147.45,39.7,33406.54,West India,Mumbai,Online,Retail,0,CUST-8401
ORD-106021,09-02-26,February,2026,Q1,LapBook Air,Electronics,54999,1,0,0,54999,45.9,25244.54,North India,Noida,Offline,SMB,0,CUST-1020
ORD-106022,02-04-26,April,2026,Q2,Face Wash 200ml,FMCG,299,1,5,14.95,284.05,22.7,64.48,East India,Ranchi,Online,New/Trial,0,CUST-8029
ORD-106023,23-02-26,February,2026,Q1,Study Table,Furniture,5999,5,0,0,29995,42.8,12837.86,East India,Kolkata,Partner,New/Trial,0,CUST-3320
ORD-106024,16-01-26,January,2026,Q1,AirBuds Ultra,Electronics,5999,3,5,899.85,17097.15,40.1,6855.96,East India,Guwahati,Online,SMB,0,CUST-7508
ORD-106025,16-02-26,February,2026,Q1,Wardrobe 4-Door,Furniture,18999,1,5,949.95,18049.05,39.4,7111.33,West India,Mumbai,Offline,Retail,0,CUST-2667
ORD-106026,29-01-26,January,2026,Q1,Hair Oil 500ml,FMCG,249,2,20,99.6,398.4,43.8,174.5,West India,Nashik,Online,New/Trial,0,CUST-2031
ORD-106027,29-03-26,March,2026,Q1,Galaxy Pro X1,Electronics,24999,3,0,0,74997,44.7,33523.66,North India,Noida,Partner,Retail,0,CUST-4870
ORD-106028,19-03-26,March,2026,Q1,Sofa 3-Seater,Furniture,24999,5,0,0,124995,40.1,50123,North India,Lucknow,Online,Retail,0,CUST-3383
ORD-106029,03-02-26,February,2026,Q1,Sanitizer 500ml,FMCG,199,3,0,0,597,30.1,179.7,North India,Chandigarh,Online,Retail,0,CUST-2849
ORD-106030,27-03-26,March,2026,Q1,Sanitizer 500ml,FMCG,199,5,5,49.75,945.25,26.8,253.33,West India,Surat,Online,Retail,0,CUST-4863
ORD-106031,16-03-26,March,2026,Q1,Cotton Slim Fit Shirt,Apparel,1299,5,5,324.75,6170.25,43.1,2659.38,West India,Mumbai,Online,Retail,0,CUST-4183
ORD-106032,18-01-26,January,2026,Q1,LapBook Air,Electronics,54999,4,0,0,219996,31.8,69958.73,South India,Mysuru,Offline,New/Trial,0,CUST-1555
ORD-106033,30-03-26,March,2026,Q1,Instant Noodles Pack,FMCG,120,5,10,60,540,27.6,149.04,West India,Nashik,Online,SMB,0,CUST-1303
ORD-106034,04-02-26,February,2026,Q1,Instant Noodles Pack,FMCG,120,2,10,24,216,44.4,95.9,West India,Mumbai,Online,New/Trial,0,CUST-4982
ORD-106035,02-01-26,January,2026,Q1,Winter Jacket,Apparel,4599,5,0,0,22995,42.1,9680.9,North India,Delhi,Online,Retail,0,CUST-4723
ORD-106036,15-01-26,January,2026,Q1,AirBuds Ultra,Electronics,5999,4,5,1199.8,22796.2,46,10486.25,West India,Surat,Partner,Retail,0,CUST-2760
ORD-106037,21-01-26,January,2026,Q1,Study Table,Furniture,5999,5,0,0,29995,25.2,7558.74,South India,Hyderabad,Offline,Retail,0,CUST-6798
ORD-106038,16-03-26,March,2026,Q1,Wardrobe 4-Door,Furniture,18999,2,15,5699.7,32298.3,44.8,14469.64,West India,Pune,Online,Retail,0,CUST-5319
ORD-106039,04-01-26,January,2026,Q1,Face Wash 200ml,FMCG,299,2,15,89.7,508.3,25.3,128.6,South India,Bengaluru,Partner,Retail,0,CUST-9039
ORD-106040,19-02-26,February,2026,Q1,Winter Jacket,Apparel,4599,5,0,0,22995,31.1,7151.44,West India,Surat,Online,SMB,0,CUST-2946
ORD-106041,07-02-26,February,2026,Q1,Formal Trousers,Apparel,1899,2,0,0,3798,31.1,1181.18,North India,Delhi,Offline,Retail,0,CUST-6637
ORD-106042,10-01-26,January,2026,Q1,Study Table,Furniture,5999,1,20,1199.8,4799.2,46.8,2246.03,North India,Lucknow,Offline,Retail,0,CUST-1034
ORD-106043,09-03-26,March,2026,Q1,Office Chair,Furniture,8999,3,5,1349.85,25647.15,44.4,11387.33,East India,Bhubaneswar,Online,New/Trial,0,CUST-5344
ORD-106044,20-01-26,January,2026,Q1,SmartWatch S5,Electronics,12999,2,5,1299.9,24698.1,31.5,7779.9,West India,Nashik,Partner,Retail,0,CUST-4060
ORD-106045,10-02-26,February,2026,Q1,Office Chair,Furniture,8999,5,0,0,44995,37.6,16918.12,North India,Chandigarh,Online,New/Trial,0,CUST-8052
ORD-106046,06-04-26,April,2026,Q2,Sofa 3-Seater,Furniture,24999,1,20,4999.8,19999.2,23.8,4759.81,East India,Ranchi,Online,New/Trial,0,CUST-2407
ORD-106047,25-03-26,March,2026,Q1,Formal Trousers,Apparel,1899,4,5,379.8,7216.2,24.4,1760.75,South India,Chennai,Offline,Retail,0,CUST-8783
ORD-106048,24-01-26,January,2026,Q1,Office Chair,Furniture,8999,2,5,899.9,17098.1,26.2,4479.7,North India,Noida,Offline,SMB,0,CUST-4382
ORD-106049,02-01-26,January,2026,Q1,Bookshelf 5-Tier,Furniture,3499,5,0,0,17495,29.9,5231.01,North India,Noida,Online,New/Trial,0,CUST-3000
ORD-106050,15-03-26,March,2026,Q1,Formal Trousers,Apparel,1899,2,0,0,3798,39.6,1504.01,South India,Hyderabad,Offline,New/Trial,0,CUST-9456
ORD-106051,18-03-26,March,2026,Q1,Cotton Slim Fit Shirt,Apparel,1299,5,5,324.75,6170.25,25.7,1585.75,North India,Agra,Offline,SMB,0,CUST-8731
ORD-106052,23-01-26,January,2026,Q1,Study Table,Furniture,5999,1,0,0,5999,25.7,1541.74,South India,Kochi,Online,New/Trial,0,CUST-8684
ORD-106053,27-03-26,March,2026,Q1,Face Wash 200ml,FMCG,299,4,20,239.2,956.8,39.5,377.94,South India,Bengaluru,Offline,Enterprise,0,CUST-7994
ORD-106054,06-02-26,February,2026,Q1,Cotton Slim Fit Shirt,Apparel,1299,4,10,519.6,4676.4,42.4,1982.79,West India,Surat,Offline,Retail,0,CUST-5028
ORD-106055,09-04-26,April,2026,Q2,Sofa 3-Seater,Furniture,24999,3,0,0,74997,27.9,20924.16,West India,Mumbai,Online,Retail,0,CUST-8545
ORD-106056,22-03-26,March,2026,Q1,Winter Jacket,Apparel,4599,1,20,919.8,3679.2,37.1,1364.98,North India,Chandigarh,Offline,New/Trial,0,CUST-3792
ORD-106057,27-03-26,March,2026,Q1,Formal Trousers,Apparel,1899,5,15,1424.25,8070.75,35.2,2840.9,North India,Gurugram,Online,Retail,0,CUST-6428
ORD-106058,09-01-26,January,2026,Q1,Galaxy Pro X1,Electronics,24999,4,0,0,99996,47.9,47898.08,South India,Mysuru,Online,New/Trial,0,CUST-8423
ORD-106059,05-02-26,February,2026,Q1,Bookshelf 5-Tier,Furniture,3499,5,5,874.75,16620.25,29.5,4902.97,North India,Delhi,Online,New/Trial,0,CUST-1182
ORD-106060,13-03-26,March,2026,Q1,Sanitizer 500ml,FMCG,199,4,0,0,796,28.1,223.68,West India,Ahmedabad,Online,New/Trial,0,CUST-9962
ORD-106061,16-01-26,January,2026,Q1,Sanitizer 500ml,FMCG,199,3,5,29.85,567.15,35.6,201.91,West India,Nagpur,Online,SMB,0,CUST-2834
ORD-106062,02-01-26,January,2026,Q1,LapBook Air,Electronics,54999,5,20,54999,219996,42.5,93498.3,West India,Pune,Online,Retail,0,CUST-5668
ORD-106063,23-02-26,February,2026,Q1,Sofa 3-Seater,Furniture,24999,1,20,4999.8,19999.2,47.2,9439.62,West India,Pune,Online,Retail,0,CUST-6651
ORD-106064,28-03-26,March,2026,Q1,AirBuds Ultra,Electronics,5999,4,0,0,23996,38.4,9214.46,South India,Mysuru,Online,Retail,0,CUST-6590
ORD-106065,15-01-26,January,2026,Q1,Wardrobe 4-Door,Furniture,18999,2,15,5699.7,32298.3,22.6,7299.42,West India,Ahmedabad,Offline,New/Trial,0,CUST-7975
ORD-106066,09-01-26,January,2026,Q1,Wardrobe 4-Door,Furniture,18999,3,0,0,56997,47.2,26902.58,North India,Agra,Offline,New/Trial,0,CUST-7702
ORD-106067,01-03-26,March,2026,Q1,LapBook Air,Electronics,54999,3,20,32999.4,131997.6,48,63358.85,South India,Bengaluru,Online,New/Trial,0,CUST-1400
ORD-106068,09-04-26,April,2026,Q2,Study Table,Furniture,5999,5,0,0,29995,26.2,7858.69,South India,Chennai,Online,Retail,0,CUST-4415
ORD-106069,12-02-26,February,2026,Q1,Wardrobe 4-Door,Furniture,18999,1,0,0,18999,27,5129.73,East India,Patna,Partner,New/Trial,0,CUST-7692
ORD-106070,06-04-26,April,2026,Q2,Wardrobe 4-Door,Furniture,18999,3,5,2849.85,54147.15,36.7,19872,South India,Hyderabad,Online,SMB,0,CUST-3020
ORD-106071,23-02-26,February,2026,Q1,Wardrobe 4-Door,Furniture,18999,4,20,15199.2,60796.8,43.4,26385.81,South India,Mysuru,Offline,Retail,0,CUST-3586
ORD-106072,08-04-26,April,2026,Q2,SmartWatch S5,Electronics,12999,5,10,6499.5,58495.5,36.3,21233.87,North India,Lucknow,Partner,New/Trial,0,CUST-8624
ORD-106073,15-01-26,January,2026,Q1,Face Wash 200ml,FMCG,299,3,0,0,897,41.1,368.67,West India,Surat,Online,Retail,0,CUST-3659
ORD-106074,08-03-26,March,2026,Q1,Winter Jacket,Apparel,4599,5,5,1149.75,21845.25,29.8,6509.88,North India,Noida,Partner,Retail,0,CUST-5364
ORD-106075,09-02-26,February,2026,Q1,Galaxy Pro X1,Electronics,24999,3,0,0,74997,30.8,23099.08,South India,Mysuru,Partner,Retail,0,CUST-4093
ORD-106076,20-02-26,February,2026,Q1,Sofa 3-Seater,Furniture,24999,1,0,0,24999,38.8,9699.61,North India,Jaipur,Offline,Retail,0,CUST-9017
ORD-106077,23-01-26,January,2026,Q1,LapBook Air,Electronics,54999,1,0,0,54999,22.9,12594.77,West India,Nagpur,Online,SMB,0,CUST-6797
ORD-106078,24-02-26,February,2026,Q1,Instant Noodles Pack,FMCG,120,1,5,6,114,41.1,46.85,South India,Chennai,Offline,Retail,0,CUST-8038
ORD-106079,09-01-26,January,2026,Q1,Sofa 3-Seater,Furniture,24999,4,15,14999.4,84996.6,29,24649.01,North India,Jaipur,Online,New/Trial,0,CUST-7768
ORD-106080,17-03-26,March,2026,Q1,Instant Noodles Pack,FMCG,120,1,10,12,108,43.3,46.76,East India,Kolkata,Offline,Retail,0,CUST-9093
ORD-106081,04-03-26,March,2026,Q1,Formal Trousers,Apparel,1899,5,0,0,9495,37.3,3541.64,South India,Chennai,Offline,Retail,0,CUST-2047
ORD-106082,19-02-26,February,2026,Q1,Formal Trousers,Apparel,1899,2,20,759.6,3038.4,46.9,1425.01,North India,Lucknow,Online,Retail,0,CUST-1080
ORD-106083,24-01-26,January,2026,Q1,Formal Trousers,Apparel,1899,4,15,1139.4,6456.6,36.9,2382.49,North India,Jaipur,Partner,New/Trial,0,CUST-2730
ORD-106084,16-01-26,January,2026,Q1,Bookshelf 5-Tier,Furniture,3499,3,0,0,10497,22.5,2361.82,North India,Lucknow,Offline,SMB,0,CUST-1289
ORD-106085,15-02-26,February,2026,Q1,Study Table,Furniture,5999,4,15,3599.4,20396.6,23.3,4752.41,North India,Agra,Partner,Retail,0,CUST-3303
ORD-106086,01-02-26,February,2026,Q1,Running Shoes Pro,Apparel,3499,4,5,699.8,13296.2,46.7,6209.33,North India,Gurugram,Online,Retail,0,CUST-5356
ORD-106087,26-01-26,January,2026,Q1,Winter Jacket,Apparel,4599,3,10,1379.7,12417.3,26,3228.5,West India,Surat,Offline,New/Trial,0,CUST-7601
ORD-106088,27-01-26,January,2026,Q1,Office Chair,Furniture,8999,1,0,0,8999,33.9,3050.66,North India,Noida,Partner,Enterprise,0,CUST-7635
ORD-106089,20-01-26,January,2026,Q1,Formal Trousers,Apparel,1899,1,0,0,1899,45.6,865.94,North India,Chandigarh,Online,SMB,0,CUST-2460
ORD-106090,17-03-26,March,2026,Q1,Sports Backpack,Apparel,1599,3,0,0,4797,23.3,1117.7,North India,Delhi,Online,SMB,0,CUST-9235
ORD-106091,14-01-26,January,2026,Q1,Bookshelf 5-Tier,Furniture,3499,3,5,524.85,9972.15,43.5,4337.89,South India,Coimbatore,Online,Retail,0,CUST-8382
ORD-106092,06-01-26,January,2026,Q1,Office Chair,Furniture,8999,4,0,0,35996,41.9,15082.32,North India,Gurugram,Offline,SMB,0,CUST-7019
ORD-106093,11-01-26,January,2026,Q1,Winter Jacket,Apparel,4599,3,5,689.85,13107.15,41.3,5413.25,North India,Noida,Partner,Retail,0,CUST-9772
ORD-106094,01-04-26,April,2026,Q2,Sports Backpack,Apparel,1599,4,0,0,6396,42.3,2705.51,South India,Kochi,Online,SMB,0,CUST-1023
